   3.4294763e+02   9.6327278e+02
   2.7447339e+02   2.2450483e+03
   2.8464726e+02   2.6141597e+03
   3.1760673e+02   2.2636554e+03
   6.2254761e+02   1.9981288e+03
   5.7316471e+02   1.9466257e+03
   6.5573495e+02   1.8444114e+03
   1.9118638e+02   2.1309899e+03
   5.6607377e+02   6.0042378e+02
   6.2820706e+02   1.9913961e+03
   4.9480829e+02   1.0649309e+03
   2.1394516e+02   2.3056434e+03
   5.1856624e+02   1.8699789e+03
   2.7445018e+02   1.8986879e+03
   1.2872915e+02   6.3396779e+02
   3.3025374e+02   2.4929349e+03
   7.2939931e+02   1.2858448e+03
   2.8638228e+02   2.3391321e+03
   2.6996399e+02   2.3470683e+03
   5.5778564e+02   9.0756783e+02
   7.3261530e+02   1.3803825e+03
   2.0361626e+02   2.3781824e+03
   5.4265672e+02   1.9079572e+03
   7.9447529e+02   1.9142316e+03
   3.1308399e+02   2.6426402e+03
   7.5796811e+02   1.1140364e+03
   5.2509659e+02   9.5040768e+02
   5.0415320e+02   8.2787398e+02
   2.3013698e+02   2.1822330e+03
   5.5324869e+02   1.9269586e+03
   4.6979168e+02   1.6778403e+03
   7.1651357e+02   1.0029548e+03
   6.9681844e+02   1.1243857e+03
   2.4851680e+02   2.3035194e+03
   2.5406813e+02   2.7321316e+03
   2.8144163e+02   2.3805569e+03
   8.0102724e+02   1.2600223e+03
   3.4369610e+02   2.2127221e+03
   5.6448008e+02   1.7586794e+03
   7.8571987e+02   1.1996414e+03
   3.0396921e+02   2.9519651e+03
   7.0147701e+02   1.0066341e+03
   6.4424463e+02   8.3685817e+02
   7.0806180e+02   1.1245093e+03
   7.0890190e+02   1.0219616e+03
   2.0378188e+02   2.5784149e+03
   7.6924305e+02   1.2615862e+03
   7.0501363e+02   1.1126672e+03
   6.7140248e+02   1.0895441e+03
   2.7103741e+02   2.1911321e+03
   2.3954956e+02   2.4690078e+03
   6.9754724e+02   1.0131673e+03
   5.3091352e+02   7.3325547e+02
   4.7988476e+02   1.0741124e+03
   2.7370056e+02   2.2872567e+03
   2.8777720e+02   2.2794584e+03
   4.5721488e+02   1.9770793e+03
   6.0204079e+02   1.1541704e+03
   6.3329524e+02   1.9409285e+03
   7.4974706e+02   1.1899178e+03
   4.6760322e+02   2.0319511e+03
   4.7705985e+02   6.2023175e+02
   3.6838419e+02   1.8068084e+03
   2.2565737e+02   2.1207783e+03
   5.0215148e+02   1.8196165e+03
   7.0575694e+02   1.2790546e+03
   2.2421881e+02   2.3149235e+03
   8.2280852e+02   1.6877417e+03
   7.1493808e+02   1.0862370e+03
   2.2990081e+02   2.3275162e+03
   2.1789618e+02   2.4909750e+03
   7.2498154e+02   1.1703663e+03
   5.3861007e+02   1.9326882e+03
   5.6712985e+02   1.8080988e+03
   5.3990996e+02   1.2619937e+03
   7.8503566e+02   1.2398940e+03
   7.3952094e+02   1.0246069e+03
   2.7031305e+02   2.4523181e+03
   5.0084490e+02   1.6453897e+03
   7.0580413e+02   1.2465193e+03
