   4.3092364e+02   1.8695577e+03
   3.7449928e+02   1.6783271e+03
   5.7492383e+02   1.7313761e+03
   4.0748268e+02   1.8263544e+03
   3.0198719e+02   2.1441031e+03
   4.2280150e+02   2.1350188e+03
   5.1634018e+02   1.5203095e+03
   7.5160278e+02   1.7964219e+03
   3.4718227e+02   1.5512028e+03
   5.8382631e+02   1.9077558e+03
   4.7776429e+02   2.0594400e+03
   6.9557265e+02   1.7682205e+03
   5.6240750e+02   2.2071944e+03
   4.2897000e+02   1.7149498e+03
   3.6897407e+02   2.1502205e+03
   5.1496805e+02   2.0347990e+03
   6.7535421e+02   1.9086588e+03
   6.2915157e+02   1.9287923e+03
   3.8919521e+02   1.8781398e+03
   4.1310401e+02   1.6052297e+03
   3.1461078e+02   1.5799370e+03
   5.5352121e+02   1.9098844e+03
   4.8743079e+02   1.9564391e+03
   5.3379504e+02   2.1340272e+03
   4.4547365e+02   2.1141477e+03
   6.6178428e+02   2.0824658e+03
   6.4997261e+02   1.6705329e+03
   5.6343966e+02   1.8036000e+03
   6.0509350e+02   2.4100387e+03
   6.0875000e+02   2.0899290e+03
   5.7601055e+02   1.4777509e+03
   3.6140785e+02   2.1208532e+03
   6.0297641e+02   1.6729071e+03
   5.2289179e+02   1.7673519e+03
   5.5331744e+02   1.9391419e+03
   5.2132613e+02   1.4519138e+03
   5.6724468e+02   1.8679616e+03
   5.8167016e+02   2.0466920e+03
   4.3093094e+02   1.6162045e+03
   6.7991839e+02   1.9390374e+03
   5.0906900e+02   2.0833409e+03
   5.4122136e+02   1.9554825e+03
   7.4028793e+02   2.0529417e+03
   5.8800546e+02   1.5573570e+03
   5.9302911e+02   2.0143705e+03
   6.0208618e+02   1.9067626e+03
   4.5398967e+02   1.7519734e+03
   5.1830915e+02   1.9096012e+03
   5.6994508e+02   1.7780725e+03
   4.4574400e+02   1.7248265e+03
   6.3032860e+02   1.8635656e+03
   4.5933874e+02   2.0500725e+03
   5.0418314e+02   1.8682531e+03
   6.8901374e+02   2.2074767e+03
   6.4352730e+02   1.5129787e+03
   6.6668637e+02   1.8544858e+03
   4.8043715e+02   1.4103204e+03
   8.1538481e+02   1.8397949e+03
   6.6842698e+02   1.7901114e+03
   6.4425496e+02   1.8767701e+03
   4.5772459e+02   1.9470191e+03
   3.5187673e+02   1.8619688e+03
   5.7237163e+02   1.9234566e+03
   3.3936913e+02   1.7862244e+03
   6.4247092e+02   2.2599610e+03
   7.2458360e+02   1.9384592e+03
   5.2880567e+02   1.6699177e+03
   4.4989230e+02   1.9960609e+03
   4.3391434e+02   1.6251027e+03
   4.2667987e+02   1.5598982e+03
   7.2886952e+02   2.0950863e+03
   6.0366278e+02   1.9146902e+03
   4.6307952e+02   1.9725017e+03
   5.2198878e+02   1.9822696e+03
   6.1470085e+02   1.9925861e+03
   3.2417896e+02   1.8961309e+03
   5.3579606e+02   1.8949904e+03
   6.9898116e+02   1.7999751e+03
   4.4160256e+02   2.0153018e+03
   4.6092702e+02   2.0765355e+03
   6.1829038e+02   1.9965914e+03
   6.5481950e+02   1.7544104e+03
   3.4487031e+02   1.9553814e+03
   1.9542009e+02   1.5484356e+03
   5.7455422e+02   2.1001876e+03
   5.5270743e+02   1.9342940e+03
   3.1457494e+02   1.4817272e+03
   6.8306050e+02   1.8766006e+03
   9.7834471e+02   2.2681192e+03
   4.9316517e+02   1.7674101e+03
   6.9369427e+02   1.5182819e+03
   5.5530646e+02   1.9874724e+03
   6.1803821e+02   1.9253967e+03
   7.4068313e+02   1.9362014e+03
   4.6666799e+02   1.6867593e+03
   5.1697144e+02   2.1356781e+03
   5.2869072e+02   1.8165021e+03
   5.8529422e+02   1.6176483e+03
   4.6429724e+02   1.8318681e+03
   4.6441306e+02   2.0685866e+03
   5.6538896e+02   1.8702861e+03
   4.5521869e+02   1.8708175e+03
   6.2946198e+02   1.7425572e+03
   5.9380296e+02   1.7439748e+03
   6.1896001e+02   1.9704747e+03
   4.1816314e+02   1.7789957e+03
   5.9457454e+02   1.8272252e+03
   4.5624650e+02   1.8534489e+03
   6.0050348e+02   1.8831269e+03
   5.7216048e+02   2.1714790e+03
   3.5013946e+02   1.9783625e+03
   3.6626595e+02   1.9410176e+03
   6.3686192e+02   1.9419992e+03
   6.3807244e+02   1.9995736e+03
   4.9300000e+02   1.8835603e+03
   5.0834854e+02   1.6705572e+03
   4.3712815e+02   1.6098139e+03
   4.0508219e+02   1.6166655e+03
   5.9646518e+02   1.6333341e+03
   6.0911928e+02   1.9644725e+03
   3.6917314e+02   1.6699447e+03
   4.9969300e+02   1.8485312e+03
   5.3387753e+02   1.4708514e+03
   6.1774514e+02   1.9429295e+03
   3.2400670e+02   1.8175100e+03
   5.2286599e+02   2.1270178e+03
   4.6533130e+02   1.7912570e+03
   4.0349107e+02   1.8388006e+03
   3.4780848e+02   1.6682572e+03
   6.4788141e+02   1.6526657e+03
   3.8317956e+02   1.6111817e+03
   6.0488963e+02   2.1703098e+03
   7.0030610e+02   2.1092554e+03
   4.6743157e+02   1.5279283e+03
   6.6699697e+02   1.7992596e+03
   4.7598184e+02   2.0608758e+03
   4.8468907e+02   2.0699152e+03
   7.4120433e+02   1.6604249e+03
   6.0971224e+02   2.0115756e+03
   5.6889222e+02   1.6100722e+03
   5.5422024e+02   1.8314199e+03
   6.7247474e+02   2.0662583e+03
   6.4770098e+02   1.2291882e+03
   3.8055886e+02   1.8171420e+03
   4.0110351e+02   1.5073704e+03
   5.8520534e+02   1.8390967e+03
   5.2778795e+02   1.7062482e+03
